PSA_Id,Domain,Class,English,Kiswahili,Ekegusii,Dholuo,Somali,Source,Date,Metadata
94,Agriculture,PSA,"Director of Crop Resource Management Leonard Kubok Opens 12th STAK Congress, Emphasizes Seed Industry’s Role in Kenya’s Food SecurityView moreNovember 6, 2024.",,,,,https://kilimo.go.ke/director-of-crop-resource-management-leonard-kubok-opens-12th-stak-congress-emphasizes-seed-industrys-role-in-kenyas-food-security/,2026-07-14,scraped:MoALD News
95,Agriculture,PSA,"Kenya Takes Monumental Step in Revitalizing Sugar Industry with Signing of the Sugar BillView moreNovember 1, 2024.",,,,,https://kilimo.go.ke/kenya-takes-monumental-step-in-revitalizing-sugar-industry-with-signing-of-the-sugar-bill/,2026-07-14,scraped:MoALD News
96,Agriculture,PSA,"Government Advances Dairy Industry Transformation under BETA Plan: CS Dr. Andrew Karanja Outlines Strategic Goals with Milk ProcessorsView moreOctober 31, 2024.",,,,,https://kilimo.go.ke/government-advances-dairy-industry-transformation-under-beta-plan-cs-dr-andrew-karanja-outlines-strategic-goals-with-milk-processors/,2026-07-14,scraped:MoALD News
97,Agriculture,PSA,"Agriculture Ministry Advances Crop Protection and Food Safety AgendaView moreOctober 31, 2024.",,,,,https://kilimo.go.ke/agriculture-ministry-advances-crop-protection-and-food-safety-agenda/,2026-07-14,scraped:MoALD News
98,Agriculture,PSA,"CS Dr. Andrew Karanja and COG Chair Hon. Ahmed Abdullahi Lead Intergovernmental Agriculture Forum to Drive Strategic Resolutions for Sector TransformationView moreOctober 29, 2024.",,,,,https://kilimo.go.ke/cs-dr-andrew-karanja-and-cog-chair-hon-ahmed-abdullahi-lead-intergovernmental-agriculture-forum-to-drive-strategic-resolutions-for-sector-transformation/,2026-07-14,scraped:MoALD News
99,Agriculture,PSA,"National and County Governments Hold Consultative Meeting to Enhance Collaboration for Food Security and Agricultural GrowthView moreOctober 28, 2024.",,,,,https://kilimo.go.ke/national-and-county-governments-hold-consultative-meeting-to-enhance-collaboration-for-food-security-and-agricultural-growth/,2026-07-14,scraped:MoALD News
100,Agriculture,PSA,"CS Dr. Andrew Karanja Engages World Bank Task Force on Fertilizer Subsidy Program and Food Security Preparedness PlanView moreOctober 25, 2024.",,,,,https://kilimo.go.ke/cs-dr-andrew-karanja-engages-world-bank-task-force-on-fertilizer-subsidy-program-and-food-security-preparedness-plan/,2026-07-14,scraped:MoALD News
101,Agriculture,PSA,"CS Dr. Andrew Karanja and Danish Ambassador Strengthen Kenya-Denmark Partnership in Food Safety and Agricultural DevelopmentView moreOctober 25, 2024.",,,,,https://kilimo.go.ke/cs-dr-andrew-karanja-and-danish-ambassador-strengthen-kenya-denmark-partnership-in-food-safety-and-agricultural-development/,2026-07-14,scraped:MoALD News
102,Agriculture,PSA,"Dr. Andrew Karanja Urges Collaboration to Boost Agricultural GrowthView moreOctober 24, 2024.",,,,,https://kilimo.go.ke/dr-andrew-karanja-urges-collaboration-to-boost-agricultural-growth/,2026-07-14,scraped:MoALD News
103,Agriculture,PSA,"CS Dr. Andrew Karanja Inaugurates KeFAAS Symposium, Emphasizes the Importance of Extension Services for Agricultural TransformationView moreOctober 17, 2024.",,,,,https://kilimo.go.ke/cs-dr-andrew-karanja-inaugurates-kefaas-symposium-emphasizes-the-importance-of-extension-services-for-agricultural-transformation/,2026-07-14,scraped:MoALD News
104,Agriculture,PSA,"CS Dr. Andrew Karanja Meets AMCHAM Kenya Taskforce to Strengthen U.S.-Kenya Agricultural Collaboration and Boost Export OpportunitiesView moreOctober 14, 2024.",,,,,https://kilimo.go.ke/cs-dr-andrew-karanja-meets-amcham-kenya-taskforce-to-strengthen-u-s-kenya-agricultural-collaboration-and-boost-export-opportunities/,2026-07-14,scraped:MoALD News
105,Agriculture,PSA,"Agriculture and Livestock Development CS Hon Mithika Linturi leads the Kenya Vision 2030 4th Medium Term Plan (MTP IV) dissemination Baraza in Isiolo and Meru Counties.View moreJune 3, 2024.",,,,,https://kilimo.go.ke/agriculture-and-livestock-development-cs-hon-mithika-linturi-leads-the-kenya-vision-2030-4th-medium-term-plan-mtp-iv-dissemination-baraza-in-isiolo-and-meru-counties/,2026-07-14,scraped:MoALD News
106,Agriculture,PSA,"CS Linturi Highlights Kenya’s Efforts in Meat Safety and Coffee ComplianceView moreMay 22, 2024.",,,,,https://kilimo.go.ke/cs-linturi-highlights-kenyas-efforts-in-meat-safety-and-coffee-compliance/,2026-07-14,scraped:MoALD News
107,Agriculture,PSA,"CS Mithika Linturi Emphasizes Soil Health at Africa Fertilizer and Soil SummitView moreMay 7, 2024.",,,,,https://kilimo.go.ke/cs-mithika-linturi-emphasizes-soil-health-at-africa-fertilizer-and-soil-summit/,2026-07-14,scraped:MoALD News
108,Agriculture,PSA,"CS Mithika Linturi presides over a Governors’ consultative workshop on the Agri-Preneurs Extension Model at Villa Rosa Kempinski Hotel, NairobiView moreApril 25, 2024.",,,,,https://kilimo.go.ke/cs-mithika-linturi-presides-over-a-governors-consultative-workshop-on-the-agri-preneurs-extension-model-at-villa-rosa-kempinski-hotel-nairobi/,2026-07-14,scraped:MoALD News
109,Agriculture,PSA,"PS Dr. Kipronoh Ronoh opens the Kenyan Fertilizer and Soil Health delegates forum at KALRO, NairobiView moreApril 24, 2024.",,,,,https://kilimo.go.ke/ps-dr-kipronoh-ronoh-opens-the-kenyan-fertilizer-and-soil-health-delegates-forum-at-kalro-nairobi-ahead-of-the-upcoming-africa-fertilizer-and-soil-health-summit-afsh-that-will-take-place-from-may/,2026-07-14,scraped:MoALD News
110,Agriculture,PSA,"Government Officials and Stakeholders Collaborate to Facilitate Smooth Distribution of Fertilizer E-Vouchers for Long Rain SeasonView moreMarch 26, 2024.",,,,,https://kilimo.go.ke/government-officials-and-stakeholders-collaborate-to-facilitate-smooth-distribution-of-fertilizer-e-vouchers-for-long-rain-season/,2026-07-14,scraped:MoALD News
111,Agriculture,PSA,"Government Spearheads Safe Milk Kenya Campaign to Enhance Dairy Sector Growth and CompetitivenessView moreMarch 22, 2024.",,,,,https://kilimo.go.ke/government-spearheads-safe-milk-kenya-campaign-to-enhance-dairy-sector-growth-and-competitiveness/,2026-07-14,scraped:MoALD News
112,Agriculture,PSA,"Hungary establishes a demo farm in Kirinyaga County, showcasing Hungarian agricultural technologyView moreMarch 15, 2024.",,,,,https://kilimo.go.ke/5813-2/,2026-07-14,scraped:MoALD News
113,Agriculture,PSA,"CS Linturi allays fears of fertilizer shortage crisisView moreMarch 5, 2024.",,,,,https://kilimo.go.ke/cs-linturi-allays-fears-of-fertilizer-shortage-crisis/,2026-07-14,scraped:MoALD News
114,Agriculture,PSA,"PS Mueke Outlines Key Interventions To Boost Livestock FarmingView moreFebruary 16, 2024.",,,,,https://kilimo.go.ke/ps-mueke-outlines-key-interventions-to-boost-livestock-farming/,2026-07-14,scraped:MoALD News
115,Agriculture,PSA,"CS Mithika Linturi Enhances Agricultural Support in Meru County: Unveils Mobile Grain Dryer, Distributes Sunflower Seeds, and Inaugurates Aflatoxin Testing LabView moreFebruary 1, 2024.",,,,,https://kilimo.go.ke/cs-mithika-linturi-enhances-agricultural-support-in-meru-county-unveils-mobile-grain-dryer-distributes-sunflower-seeds-and-inaugurates-aflatoxin-testing-lab/,2026-07-14,scraped:MoALD News
116,Agriculture,PSA,"CS Mithika Linturi Unveils Solar Mobile Grain Dryers and Subsidized Fertilizer to Boost Agriculture and Food SecurityView moreJanuary 31, 2024.",,,,,https://kilimo.go.ke/cs-mithika-linturi-unveils-solar-mobile-grain-dryers-and-subsidized-fertilizer-to-boost-agriculture-and-food-security-in-nakuru-county/,2026-07-14,scraped:MoALD News
117,Agriculture,PSA,"Launch of Kenya Seed Company Depot in Bomet CountyView moreJanuary 16, 2024.",,,,,https://kilimo.go.ke/5539-2/,2026-07-14,scraped:MoALD News
118,Agriculture,PSA,"CS Mithika Linturi Addresses National Assembly Committee on Duty Waiver for Sugar, Rice, and Maize ImportsView moreNovember 21, 2023.",,,,,https://kilimo.go.ke/cs-mithika-linturi-addresses-national-assembly-committee-on-duty-waiver-for-sugar-rice-and-maize-imports/,2026-07-14,scraped:MoALD News
119,Agriculture,PSA,"Science and technology. By Kimuri Mwangi Beans have long been at the heart of Kenya’s food system, serving By Kimuri Mwangi Agricultural research must move beyond laboratories and deliver measurable improvements in farmers’ By Kimuri Mwangi As climate change tightens its grip on Africa’s agricultural systems through recurring President Yoweri Kaguta Museveni recently commissioned Uganda’s first locally developed anti-tick vaccine at the National By Kimuri Mwangi When Kenya’s Cabinet lifted a 10-year ban on genetically modified organisms (GMOs) The Murang’a County government has rolled out a pilot digital system for the distribution of By Kimuri Mwangi For years, 52 acres of ancestral land in Nyakach, Kisumu County, lay By Kimuri Mwangi The false codling moth (FCM) has emerged as one of the most By Kimuri Mwangi The government, through the Kenya Agricultural Livestock Research Organization (KALRO) in partnership By Kimuri Mwangi Growing up in Kitala Village, Konoin Constituency in Bomet County, Karen Cherono By Kimuri Mwangi Kenya has lost an estimated KSh 20.4 billion in the past five By Kimuri Mwangi Agricultural researchers, policymakers, and climate experts from across Africa gathered in Nairobi By Kimuri Mwangi The safety, regulation, and responsible use of pest control products took centre The International Institute of Tropical Agriculture (IITA) is empowering National Plant Protection Organizations in Africa The Pan-Africa Bean Research Alliance (PABRA) from the Alliance of Bioversity International and CIAT, in By Kimuri Mwangi Despite years of training, regulations, and public awareness campaigns on the safe By Kimuri Mwangi The Kenya Agricultural and Livestock Research Organization (KALRO) is ramping up efforts By Kimuri Mwangi For a long time in Kenya, coffee has been produced specifically for By Kimuri Mwangi The Kenya Agricultural and Livestock Research Organization (KALRO) held its 1st Socio-Economics By Henry Kinyua Traditionally, Kenya’s coffee is wet processed, a method that involves washing pulped By Kimuri Mwangi The National Biosafety Authority (NBA) is set to host its 13th Annual In the sun-scorched plains of Solai, Nakuru County, farmer Joseph Muigai stands beside his exhibition By Kimuri Mwangi The International Livestock Research Institute (ILRI) has announced its participation in a The Vice Chancellor of Egerton University, Professor Isaac Kibwage, has called upon the private sector By Kimuri Mwangi Potatoes have long been grown from tubers, especially in Africa and Kenya. By Kimuri Mwangi Banana is one of the crops critical to food security in the By Kimuri Mwangi Solidaridad, Kvuno, Planboo, and the Cotton Development Trust have announced a strategic By Kimuri Mwangi Scientists have been challenged to take charge and conduct more civic education By Kimuri Mwangi Kenyan Doctors have lauded the research, innovation and outreach being undertaken by By Kimuri Mwangi The Clergy have come out in support of GMO food after the",,,,,https://kilimonews.co.ke/science-and-technology/,2026-07-14,scraped:Kilimo News - Agribusiness
120,Agriculture,PSA,"TO ADVERTISE HERE CALL 0722560238. Home»Advertisement»TO ADVERTISE HERE CALL 0722560238 TO ADVERTISE HERE CALL 0722560238 Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs in Uasin Gishu County have been equipped with By Henry Kinyua The Nairobi Coffee Exchange auction of Wednesday, July 8, 2026, sold 6,622 By Kimuri Mwangi Murang’a County is implementing a targeted agricultural strategy that aligns farming interventions The government will not use Savings and Credit Cooperative Societies (SACCOs) members’ savings to finance By Kimuri Mwangi Agroecology emerged as one of the defining themes at the Financing Agri-Food Ethiopia has recorded its highest-ever coffee export earnings, generating a record USD 3 billion during By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has called on young Kenyans to Get the latest agriculture news in East Africa Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs in Uasin Gishu County have been equipped with By Henry Kinyua The Nairobi Coffee Exchange auction of Wednesday, July 8, 2026, sold 6,622 By Kimuri Mwangi Murang’a County is implementing a targeted agricultural strategy that aligns farming interventions The government will not use Savings and Credit Cooperative Societies (SACCOs) members’ savings to finance By Kimuri Mwangi Agroecology emerged as one of the defining themes at the Financing Agri-Food Ethiopia has recorded its highest-ever coffee export earnings, generating a record USD 3 billion during By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has called on young Kenyans to",,,,,https://kilimonews.co.ke/advertisement/to-advertise-here-call-0722560238/,2026-07-14,scraped:Kilimo News - Agribusiness
121,Agriculture,PSA,"Faith Kwamboka’s Journey Shows Why Youth Need More Than Capital to Transform Agriculture. Home»Agribusiness»Faith Kwamboka’s Journey Shows Why Youth Need More Than Capital to Transform Agriculture By Kimuri Mwangi Access to finance remains one of the biggest barriers preventing young people from turning innovative agricultural ideas into successful businesses, even as they hold the key to transforming Kenya’s food systems. The challenge took centre stage at the Third Financing Agri-Food Systems Sustainably (FINAS) Summit in Nairobi, where policymakers, development partners, financial institutions and young agripreneurs examined why many youth-led agribusinesses struggle to grow despite their potential. One of the strongest testimonies came from Faith Kwamboka, Co-founder and Chief Executive Officer of Desiccated Sweetness, whose journey from identifying a local farming challenge to building a growing food processing company reflects both the hurdles young entrepreneurs face and the impact of targeted investment. Growing up in Nyamira County, Kwamboka watched farmers lose large portions of their harvest because they lacked reliable markets and ways to preserve perishable produce. Rather than view the losses as inevitable, she saw an opportunity. “Growing up, I’d see many farmers lose most of their harvest because they couldn’t access a market for their products, and also they didn’t have any means of preserving this produce,” she said. Determined to address the problem, she founded Desiccated Sweetness, a food processing company that dries fruits, vegetables and root tubers to produce nutritious, shelf-stable products while reducing post-harvest losses. The company now processes dried mangoes, pineapples, spinach, indigenous vegetables including managu, saga and terere, as well as pumpkin, butternut squash and sweet potato flours. While the business idea addressed a clear market need, turning it into reality proved far more difficult. Like many young entrepreneurs, Kwamboka lacked the collateral, audited financial records and established business history required by conventional lenders. “Access to finance was also a major problem for me because as a first-time entrepreneur, I didn’t have the capital to invest in equipment, food safety certifications and employees,” she said. Traditional banks viewed agriculture as a high-risk sector because of its seasonal cash flows, making it even harder for a young entrepreneur to secure financing. Instead of giving up, Kwamboka searched online for organisations supporting startups and secured a proof-of-concept grant from the Kenya Climate Innovation Center (KCIC). The funding enabled her to purchase processing equipment and test her products, allowing the business to move beyond the idea stage. As she continued looking for opportunities to grow the business, Kwamboka came across the AYuTe Africa Challenge Kenya, a programme by Heifer International Africa that supports youth-led agricultural innovations. She successfully progressed through the competition, from the application stage to business presentations, mentorship and the final pitch. The experience offered far more than financial support. Participants received training in business development, accounting, taxation and financial management, equipping them with skills to build sustainable enterprises. “The trainings are very essential because if you’re just given money, but you’re not taught good financial skills, you’re not really able to utilize that money effectively,” Kwamboka said. She argues that financing alone cannot guarantee business success. “It’s never about finances. Finances give you the initial push, but you need other types of investments for that investment to be put into better use.” Kwamboka emerged as the Growth Stage winner of the AYuTe Africa Challenge Kenya 2024, receiving a grant of US$15,000. The funding allowed Desiccated Sweetness to invest in new processing equipment, working capital, raw materials and marketing, significantly increasing production capacity and sales. The company has since expanded its reach, working cumulatively with more than 4,000 smallholder farmers through direct sourcing arrangements that guarantee markets for their produce while offering competitive prices and training on quality standards and improved farming practices. The business has also grown from two founders to employing up to 20 people, both full-time and part-time, with women accounting for about 90 per cent of the workforce. “We are seeing farmers have smiles on their faces,” Kwamboka said. “These are people who didn’t initially have anywhere to take this produce, or they had limited market access, and they suffered post-harvest losses. By working with Desiccated Sweetness, we can guarantee them a market.” Speaking at the FINAS Summit, Agnes Kavatha, Youth and Innovation Lead at Heifer International Kenya, said many young innovators possess viable ideas but lack the financial backing and business support needed to commercialise them. She explained that the AYuTe Africa Challenge was established to identify youth-led innovations capable of improving the productivity and profitability of smallholder farmers before helping entrepreneurs refine and grow their businesses. “For AYuTe, it’s not about the awards. It’s also about building the capacities of our youth to grow their businesses,” Kavatha said. According to her, participants undergo business incubation and mentorship before competing at regional and national levels, ensuring they develop sustainable business models rather than simply pitching ideas. The programme also provides catalytic investment that helps entrepreneurs prove their concepts before seeking commercial financing. “For the youth, it becomes very difficult for conventional financing to invest in them because they do not have collateral or financial records,” she said. “That is where Heifer comes in with catalytic investment, which not only invests in the business but also invests in building the capacity of the entrepreneurs.” Since launching in Kenya in 2022, the programme has supported more than 200 young innovators, while about 20 winners have received awards. Across Africa, more than 1,000 innovators have participated since the continental initiative began in 2021. Discussions at the FINAS Summit underscored that unlocking youth participation in agriculture requires more than making credit available. The consensus among speakers was that financing must be accompanied by mentorship, technical training and patient capital that recognises agriculture’s long investment cycles. Faith Kwamboka’s journey reflects that approach. An idea inspired by farmers’ post-harvest losses has grown into a business that creates jobs, reduces food waste and provides a dependable market for thousands of smallholder farmers. Her story also illustrates a broader lesson emerging from the summit: when young innovators are given the right combination of capital, skills and mentorship, they are not only able to build successful businesses but also strengthen food security, create employment and contribute to the transformation of Kenya’s agricultural sector. By Kimuri Mwangi At just 27 years old, John Kamau is redefining what youth participation By Kimuri Mwangi Children mentored into agribusiness practically will ensure they have a strong foundation By Kimuri Mwangi Stakeholders in the agriculture sector have been urged to pursue an all-inclusive By Kimuri Mwangi During the recent Farmers Field Day at Wambugu Farm in Nyeri County, By Kimuri Mwangi The youth have been urged to make use of different platforms including By Kimuri Mwangi Stakeholders in the agribusiness sector met under the umbrella of the Inclusive By Kimuri Mwangi The Kenya National Farmers’ Federation (KENAFF) and iCRA have signed a Memorandum By David Ndegwa What determines the size of an onion nursery? Let’s say in this By David Ndegwa Let’s try and figure out the demand for onions in Kenya and By Kimuri Mwangi Winners from the CGIAR Food Systems Accelerator’s first cohort of agribusinesses from East Get the latest agriculture news in East Africa Bungoma County has taken a significant step towards strengthening its agricultural sector after Governor Kenneth By Henry Kinyua Figures from the AFA Coffee Directorate show that Direct Sales moved 6,066.31 By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has moved to reassure millions of By Kimuri Mwangi More than 500 entrepreneurs in Uasin Gishu County have been equipped with By Henry Kinyua The Nairobi Coffee Exchange auction of Wednesday, July 8, 2026, sold 6,622 By Kimuri Mwangi Murang’a County is implementing a targeted agricultural strategy that aligns farming interventions The government will not use Savings and Credit Cooperative Societies (SACCOs) members’ savings to finance By Kimuri Mwangi Agroecology emerged as one of the defining themes at the Financing Agri-Food Ethiopia has recorded its highest-ever coffee export earnings, generating a record USD 3 billion during By Kimuri Mwangi The Cooperative Alliance of Kenya (CAK) has called on young Kenyans to",,,,,https://kilimonews.co.ke/agribusiness/faith-kwambokas-journey-shows-why-youth-need-more-than-capital-to-transform-agriculture/,2026-07-14,scraped:Kilimo News - Agribusiness
