PSA_ID,Domain,Sub_Category,English,Kiswahili,Ekegusii,Dholuo,Somali,Source,Date,Metadata,Origin_File,Region,PSA_Score,Notice_Style
83,Governance,Anti-Corruption Initiatives,Africa’s anti-corruption research centre launched in Nairobi - Daily Nation.,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxOWUREcGlnQ0hmS3RlQnNCcTVLSzhIeHNBUEpfdU9tc3FiWUZ1LWtfbW9wSks0VWlieU44YVVZYU1jX0JfUjAyUE43dHJyZXBEX2Z5NEloLTlWVkZEaU1IM0ZZcWJhdmcwNWV1elJmTFBnRzI5ajhmanhwS1I4SEpVVzJkUGNlcFhPM1o3N3dKRmhEd0FCcXN1UExIcXdtNkVtU0tn?oc=5,googlenews_governance_psa.csv,,,
84,Governance,Anti-Corruption Initiatives,Africa’s anti-corruption research centre launched in Nairobi Daily Nation,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxOWUREcGlnQ0hmS3RlQnNCcTVLSzhIeHNBUEpfdU9tc3FiWUZ1LWtfbW9wSks0VWlieU44YVVZYU1jX0JfUjAyUE43dHJyZXBEX2Z5NEloLTlWVkZEaU1IM0ZZcWJhdmcwNWV1elJmTFBnRzI5ajhmanhwS1I4SEpVVzJkUGNlcFhPM1o3N3dKRmhEd0FCcXN1UExIcXdtNkVtU0tn?oc=5,googlenews_governance_psa.csv,,,
85,Governance,Anti-Corruption Initiatives,African anti-corruption research centre launched - Herald.co.zw.,,,,,GoogleNews_en,"Thu, 18 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxQNDZiSUphbjMyM0VRbEE0SWRUR1Q1LXlDemlNaXpBSWZaaGZqeG9qcVpPeWJKVGt2ZlJqVVprMHNNM1d5LWhSQmdJdHlwbVM0WGNSb1pjNmNQNGJNbk1DcW81U2RPS29oanZ4TkdocHk5NTc4MG5KRm85S1A0cXFnVUNPbEgxSFk?oc=5,googlenews_governance_psa.csv,,,
86,Governance,Anti-Corruption Initiatives,African anti-corruption research centre launched Herald.co.zw,,,,,GoogleNews_en,"Thu, 18 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMihwFBVV95cUxQNDZiSUphbjMyM0VRbEE0SWRUR1Q1LXlDemlNaXpBSWZaaGZqeG9qcVpPeWJKVGt2ZlJqVVprMHNNM1d5LWhSQmdJdHlwbVM0WGNSb1pjNmNQNGJNbk1DcW81U2RPS29oanZ4TkdocHk5NTc4MG5KRm85S1A0cXFnVUNPbEgxSFk?oc=5,googlenews_governance_psa.csv,,,
87,Governance,Anti-Corruption Initiatives,"EACC Announces Investigation Officer Job Openings, Details How to Apply - Kenyans.co.ke.",,,,,GoogleNews_en,"Tue, 21 Oct 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWmU5a2NxUmxlWkxiTFJwUjBQYWJPOU0yWDFtU3BxdmpPWlRrcGNGaFpEMVF5TEFrSXhQdkdtV3Z3VkJEOTRBd1diYVdnOUZXeFM5ZE9jSTJfeFZLSkUyRkl0RXZVUGsxWmFLYWlDeGx3N3hzZ19zbGY3QWN2SjljaUJSWlFxczJ1cnNydEd4dkNpQTZrSURfak0wYnFPZkxldjhmVExsc2d1Zw?oc=5,googlenews_governance_psa.csv,,,
88,Governance,Anti-Corruption Initiatives,"EACC Announces Investigation Officer Job Openings, Details How to Apply Kenyans.co.ke",,,,,GoogleNews_en,"Tue, 21 Oct 2025 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqgFBVV95cUxQWmU5a2NxUmxlWkxiTFJwUjBQYWJPOU0yWDFtU3BxdmpPWlRrcGNGaFpEMVF5TEFrSXhQdkdtV3Z3VkJEOTRBd1diYVdnOUZXeFM5ZE9jSTJfeFZLSkUyRkl0RXZVUGsxWmFLYWlDeGx3N3hzZ19zbGY3QWN2SjljaUJSWlFxczJ1cnNydEd4dkNpQTZrSURfak0wYnFPZkxldjhmVExsc2d1Zw?oc=5,googlenews_governance_psa.csv,,,
89,Governance,Anti-Corruption Initiatives,Africa’s Anti-Corruption Research Centre launched in Nairobi to boost fight against graft - The Eastleigh Voice.,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPUS12dGpjd3BvejRPOV8tb1dMNHZMYW5PSmFsTlBsZFZWVmx5SlJNM3BmLWRabTJDVnBjYlJQWFFtb0RLNVNwcHJ0R2VKbVhvTUtMdTh6aVhIc05RbVVic21PRzRQZWYxZDcybFRSMHhobDg5RnQ5Wkd6TXdlU3NYWjNSLWJfS0oxUmdMNGhJV0R6YjVSeWoydGx6aUNRdkhDZVZEVlRDSEJjcHpvLWF6dXU2N0c0Nm0tRW1GY3c5Vkd6RkRjZzBUSA?oc=5,googlenews_governance_psa.csv,,,
90,Governance,Anti-Corruption Initiatives,Africa’s Anti-Corruption Research Centre launched in Nairobi to boost fight against graft The Eastleigh Voice,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiyAFBVV95cUxPUS12dGpjd3BvejRPOV8tb1dMNHZMYW5PSmFsTlBsZFZWVmx5SlJNM3BmLWRabTJDVnBjYlJQWFFtb0RLNVNwcHJ0R2VKbVhvTUtMdTh6aVhIc05RbVVic21PRzRQZWYxZDcybFRSMHhobDg5RnQ5Wkd6TXdlU3NYWjNSLWJfS0oxUmdMNGhJV0R6YjVSeWoydGx6aUNRdkhDZVZEVlRDSEJjcHpvLWF6dXU2N0c0Nm0tRW1GY3c5Vkd6RkRjZzBUSA?oc=5,googlenews_governance_psa.csv,,,
91,Governance,Anti-Corruption Initiatives,EACC boss urges African agencies to embrace AI in fight against corruption - The Eastleigh Voice.,,,,,GoogleNews_en,"Sat, 07 Feb 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNdXQyZ21fWUF6RE1QWUFHd1NoMDZZeWdyc3YzMEpWTU9YQTZaZUdfR3owT1JhMms1WXlGaGtUZ3V1cTJPNlRUY0FjdGFtXzk3bzBaSFZzUDN2ekxNN3p2eGVFYUs2UkdBdUNfaGJha2gtLTZOOGpiT1diLVFpa1hiSWk0TGd0UW1Eb0EtLXdxRWZzYWk2V1U4YVFJV2haZ1VTUWtrRGt3eHRmVEJLa1NwY2l6MmMybmFpX0JUZEtB?oc=5,googlenews_governance_psa.csv,,,
92,Governance,Anti-Corruption Initiatives,EACC boss urges African agencies to embrace AI in fight against corruption The Eastleigh Voice,,,,,GoogleNews_en,"Sat, 07 Feb 2026 08:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNdXQyZ21fWUF6RE1QWUFHd1NoMDZZeWdyc3YzMEpWTU9YQTZaZUdfR3owT1JhMms1WXlGaGtUZ3V1cTJPNlRUY0FjdGFtXzk3bzBaSFZzUDN2ekxNN3p2eGVFYUs2UkdBdUNfaGJha2gtLTZOOGpiT1diLVFpa1hiSWk0TGd0UW1Eb0EtLXdxRWZzYWk2V1U4YVFJV2haZ1VTUWtrRGt3eHRmVEJLa1NwY2l6MmMybmFpX0JUZEtB?oc=5,googlenews_governance_psa.csv,,,
93,Governance,Anti-Corruption Initiatives,Continental Anti-Corruption Research Centre Launched in Nairobi to Boost Graft Fight - Dawan Africa.,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxQVUxMdmR6d3VxNDVUSVlLSXZidDd4V3hUV0JORERFZlB0TnVISW9xWjlzLTFPX1RxR3hpdndHXzFHM3FxUm1jVUZGMjYzQjFzN09zM0xzcnBFTGtLZWpkQWlHNlYtUUJ3MVQwNE1odE9kR0o1UHFXcHVzN3ZOZGd3Ri1MOXE1dzE0Ulh0MW5vY0xVU3VKdzdVV3Z5cFpCUjZMQ2thTFF1bnk3OVFqd2RfOFJLV2E?oc=5,googlenews_governance_psa.csv,,,
94,Governance,Anti-Corruption Initiatives,Continental Anti-Corruption Research Centre Launched in Nairobi to Boost Graft Fight Dawan Africa,,,,,GoogleNews_en,"Wed, 17 Jun 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMitAFBVV95cUxQVUxMdmR6d3VxNDVUSVlLSXZidDd4V3hUV0JORERFZlB0TnVISW9xWjlzLTFPX1RxR3hpdndHXzFHM3FxUm1jVUZGMjYzQjFzN09zM0xzcnBFTGtLZWpkQWlHNlYtUUJ3MVQwNE1odE9kR0o1UHFXcHVzN3ZOZGd3Ri1MOXE1dzE0Ulh0MW5vY0xVU3VKdzdVV3Z5cFpCUjZMQ2thTFF1bnk3OVFqd2RfOFJLV2E?oc=5,googlenews_governance_psa.csv,,,
95,Governance,Elections and Voter Education,"For IEBC, Kenya must never win an election and lose public trust - standardmedia.co.ke.",,,,,GoogleNews_en,"Sun, 12 Jul 2026 10:08:27 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPZV8tNHVGYUhzNXl1Y0gzZ1k4bU5HUHhLOTh5NTh3M3JlNklOUFg1b1dONWd0WlBtX2JKS1pSX3JWd2ZDaF9iWktjdy1TZndsMkIxNnNqY0xxSEVMeXVWeXNzcTJyMllVc0VxQWM0MFd6eFZacnFLaG1DNnpFRDRsN1ZsclFNUnZKenFsMzRVZWtVOE5mek1wVkhTRkh3ZGVVTmZjckFLeXNKWnNxSUtwMEZWRHhLa0RxU0hoUDNrZw?oc=5,googlenews_governance_psa.csv,,,
96,Governance,Elections and Voter Education,"For IEBC, Kenya must never win an election and lose public trust standardmedia.co.ke",,,,,GoogleNews_en,"Sun, 12 Jul 2026 10:08:27 GMT",https://news.google.com/rss/articles/CBMivwFBVV95cUxPZV8tNHVGYUhzNXl1Y0gzZ1k4bU5HUHhLOTh5NTh3M3JlNklOUFg1b1dONWd0WlBtX2JKS1pSX3JWd2ZDaF9iWktjdy1TZndsMkIxNnNqY0xxSEVMeXVWeXNzcTJyMllVc0VxQWM0MFd6eFZacnFLaG1DNnpFRDRsN1ZsclFNUnZKenFsMzRVZWtVOE5mek1wVkhTRkh3ZGVVTmZjckFLeXNKWnNxSUtwMEZWRHhLa0RxU0hoUDNrZw?oc=5,googlenews_governance_psa.csv,,,
97,Governance,Elections and Voter Education,"ELOG urges IEBC to protect voter data, boost registration access - The Eastleigh Voice.",,,,,GoogleNews_en,"Mon, 06 Jul 2026 05:13:25 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPQnMzSUhLYTJtX0VZS01CYVRWb2xZeUMyTHVBR2Q5d1EwaG1pdVo2ZzdYbG1TQkIwdU1pRG41aTVqMGwyR2JZSGlHdVZfc1c4RTd2cGlyb0FibDVrcnEyelo2ZVRNSHJQZnVtMFRwcG5ENldwNHFmSlhjRUhTeGNEQlA3YlRENWhwckxDUWk5b0trLXI1b3czeXRPYlZ4TWsxeThOX01nZmJSOEVRVllKeXhLYmJpMEs5OWc?oc=5,googlenews_governance_psa.csv,,,
98,Governance,Elections and Voter Education,"ELOG urges IEBC to protect voter data, boost registration access The Eastleigh Voice",,,,,GoogleNews_en,"Mon, 06 Jul 2026 05:13:25 GMT",https://news.google.com/rss/articles/CBMiugFBVV95cUxPQnMzSUhLYTJtX0VZS01CYVRWb2xZeUMyTHVBR2Q5d1EwaG1pdVo2ZzdYbG1TQkIwdU1pRG41aTVqMGwyR2JZSGlHdVZfc1c4RTd2cGlyb0FibDVrcnEyelo2ZVRNSHJQZnVtMFRwcG5ENldwNHFmSlhjRUhTeGNEQlA3YlRENWhwckxDUWk5b0trLXI1b3czeXRPYlZ4TWsxeThOX01nZmJSOEVRVllKeXhLYmJpMEs5OWc?oc=5,googlenews_governance_psa.csv,,,
99,Governance,Elections and Voter Education,IEBC announces temporary disruption of some voter services - the-star.co.ke.,,,,,GoogleNews_en,"Tue, 07 Jul 2026 18:38:50 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxQakFVR3U3UWVXWnZ6akhObXBHZ3FNTGhTZVNRYkJfVnVPcUxnZXdPRnExNGpaUHhVaHQ4VGFOa1JlM0NHeTlOQUlqc3gwN0dnbVozQW81blN3dEtMeHdtSGhEUHlUZ0VDUWRtSUQxY25qU3ZSTDdiOWxvV3hWdFNONlJUSzJDcmNZU1dxdFl1di1zYzViTFBrZkdzajV2Z3BpV2Nr?oc=5,googlenews_governance_psa.csv,,,
100,Governance,Elections and Voter Education,IEBC announces temporary disruption of some voter services the-star.co.ke,,,,,GoogleNews_en,"Tue, 07 Jul 2026 18:38:50 GMT",https://news.google.com/rss/articles/CBMiowFBVV95cUxQakFVR3U3UWVXWnZ6akhObXBHZ3FNTGhTZVNRYkJfVnVPcUxnZXdPRnExNGpaUHhVaHQ4VGFOa1JlM0NHeTlOQUlqc3gwN0dnbVozQW81blN3dEtMeHdtSGhEUHlUZ0VDUWRtSUQxY25qU3ZSTDdiOWxvV3hWdFNONlJUSzJDcmNZU1dxdFl1di1zYzViTFBrZkdzajV2Z3BpV2Nr?oc=5,googlenews_governance_psa.csv,,,
101,Governance,Elections and Voter Education,"ELOG flags slow voter registration, warns progress lagging far behind 2027 target - The Eastleigh Voice.",,,,,GoogleNews_en,"Mon, 06 Jul 2026 22:23:22 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxNcVU5c3k3OTBaN0xtamROeFZydngwSU5seXc1ZjR2c1RibndwY1d4ZFZkWlhvMW4tcDlidHpiVnZrci1hcGZPV3BTbkgtd2hoS190LWNMRE9ib2tSdDBmOE4xeG10bmJZbWlKY2NORFFocEhKNzE3T1JlN3NfZGxHVkxoaUFwd1EwSVc3LW5OWmVfRUJtb2tmMXFWVXVVakxoSzQyRDhzdTV5bWk4MktCRjdaN3N2QmZBY1RpNmZMVmNRSUFkcVJHMHlXYw?oc=5,googlenews_governance_psa.csv,,,
102,Governance,Elections and Voter Education,"ELOG flags slow voter registration, warns progress lagging far behind 2027 target The Eastleigh Voice",,,,,GoogleNews_en,"Mon, 06 Jul 2026 22:23:22 GMT",https://news.google.com/rss/articles/CBMiywFBVV95cUxNcVU5c3k3OTBaN0xtamROeFZydngwSU5seXc1ZjR2c1RibndwY1d4ZFZkWlhvMW4tcDlidHpiVnZrci1hcGZPV3BTbkgtd2hoS190LWNMRE9ib2tSdDBmOE4xeG10bmJZbWlKY2NORFFocEhKNzE3T1JlN3NfZGxHVkxoaUFwd1EwSVc3LW5OWmVfRUJtb2tmMXFWVXVVakxoSzQyRDhzdTV5bWk4MktCRjdaN3N2QmZBY1RpNmZMVmNRSUFkcVJHMHlXYw?oc=5,googlenews_governance_psa.csv,,,
103,Governance,Elections and Voter Education,IEBC Announces Enhanced Voter Registration in 5 Regions - Kenyans.co.ke.,,,,,GoogleNews_en,"Thu, 25 Jun 2026 14:12:30 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxNWjBRaERmekZyWTZjaVFJWEVMdDAtV0U1aGZfZzBsdVp2VU9hUW1YZjVZSUJnUUMzNWJ6NGhKTkV3ZWNnS2t6VzRCMkEwQTVMbW96aVI2WHFzRk5JbDAwNjQ5eWtmc1JiUk5Va0NDNHRhdzlhelpCZE1kN2lvZDJfSml3bjlWa1Q4dHJBemNVbVg3RjZPX3RwdTIxbW4xN2Rzem4ySEtBV0VwMWJoSnhVcmxkZVZFdUxwb085OQ?oc=5,googlenews_governance_psa.csv,,,
104,Governance,Elections and Voter Education,IEBC Announces Enhanced Voter Registration in 5 Regions Kenyans.co.ke,,,,,GoogleNews_en,"Thu, 25 Jun 2026 14:12:30 GMT",https://news.google.com/rss/articles/CBMivAFBVV95cUxNWjBRaERmekZyWTZjaVFJWEVMdDAtV0U1aGZfZzBsdVp2VU9hUW1YZjVZSUJnUUMzNWJ6NGhKTkV3ZWNnS2t6VzRCMkEwQTVMbW96aVI2WHFzRk5JbDAwNjQ5eWtmc1JiUk5Va0NDNHRhdzlhelpCZE1kN2lvZDJfSml3bjlWa1Q4dHJBemNVbVg3RjZPX3RwdTIxbW4xN2Rzem4ySEtBV0VwMWJoSnhVcmxkZVZFdUxwb085OQ?oc=5,googlenews_governance_psa.csv,,,
105,Governance,Elections and Voter Education,IEBC warns Sh33.4 billion funding gap threatens 2027 election preparations - The Eastleigh Voice.,,,,,GoogleNews_en,"Mon, 06 Jul 2026 19:48:20 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTVR1QWJrSGVIeFRncENLVllNaTNPSlp5cnJLQUxpNTV3WWcxVEgxaGp1NVFqSnhfUFhhVDNJYkdLNHFTSC14VnRiOFIwSm1YNVFRV2RlVll4bGdobzJldk9WMmVVTWlib25NMEpDa01LTnpPck93VG5LeklhUFNEZzZKYW5peGEyUHdVUUNRdWVfVldTTHRtbjlUWFNWOWRMZGNvbnVPaVZpM1pYMUh4a2M5TVBjTlFpSzBWUHRJV0FBdw?oc=5,googlenews_governance_psa.csv,,,
106,Governance,Elections and Voter Education,IEBC warns Sh33.4 billion funding gap threatens 2027 election preparations The Eastleigh Voice,,,,,GoogleNews_en,"Mon, 06 Jul 2026 19:48:20 GMT",https://news.google.com/rss/articles/CBMiwgFBVV95cUxNTVR1QWJrSGVIeFRncENLVllNaTNPSlp5cnJLQUxpNTV3WWcxVEgxaGp1NVFqSnhfUFhhVDNJYkdLNHFTSC14VnRiOFIwSm1YNVFRV2RlVll4bGdobzJldk9WMmVVTWlib25NMEpDa01LTnpPck93VG5LeklhUFNEZzZKYW5peGEyUHdVUUNRdWVfVldTTHRtbjlUWFNWOWRMZGNvbnVPaVZpM1pYMUh4a2M5TVBjTlFpSzBWUHRJV0FBdw?oc=5,googlenews_governance_psa.csv,,,
107,Governance,Elections and Voter Education,Explainer: Why you shouldn’t panic over IEBC’s April 28 voter registration deadline - The Eastleigh Voice.,,,,,GoogleNews_en,"Thu, 23 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNVEZKbjNnMmo5b0ZCOXFMbjhtVFpXeFFXYzJoT1ZqYUd2cDBaaVAzVkdoaXFnSS1CendtRk5Va3JReFBrbklZTG41b3dsQ1dfS1RVdFVaU1YxLVB6Yi1qRTN4OXRzS0p1cVJmc19LZHBpMFFEdjZnQUlwNkdRWUhKRHh4ckpneDVDelhvWXZYcTdhTEEzNEFXdDdxTTMyTEkyM2lVUm50LWsyWGJXSjJyTGNyT0d4cTlld2F1WUtR?oc=5,googlenews_governance_psa.csv,,,
108,Governance,Elections and Voter Education,Explainer: Why you shouldn’t panic over IEBC’s April 28 voter registration deadline The Eastleigh Voice,,,,,GoogleNews_en,"Thu, 23 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMivgFBVV95cUxNVEZKbjNnMmo5b0ZCOXFMbjhtVFpXeFFXYzJoT1ZqYUd2cDBaaVAzVkdoaXFnSS1CendtRk5Va3JReFBrbklZTG41b3dsQ1dfS1RVdFVaU1YxLVB6Yi1qRTN4OXRzS0p1cVJmc19LZHBpMFFEdjZnQUlwNkdRWUhKRHh4ckpneDVDelhvWXZYcTdhTEEzNEFXdDdxTTMyTEkyM2lVUm50LWsyWGJXSjJyTGNyT0d4cTlld2F1WUtR?oc=5,googlenews_governance_psa.csv,,,
109,Governance,Elections and Voter Education,West Pokot Governor urges IEBC to extend voter registration for pastoralist communities - The Eastleigh Voice.,,,,,GoogleNews_en,"Sat, 04 Jul 2026 19:38:13 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNVGdFN0pLZkQzN1JtY0plWExTRU0zZU5ZS2Z5NjNxUDZTWTdXeTNWX09Jc2RZeHlhbm02NEtKSUJteUMyTFlxLUd0WGo2RVBBVUpDOG5PeUJ5X1o2OUx6dGFmeHdLVjFmc09NTXlrOWZxMW5LTGxJb2JuSExRaFdnLTVDcGF3UnBOZHEyTlRRU2FuNDk4NmNfV0hNZWlENy1hNFdYbXdKd3ZWVDZ0RWlJZXhqSXVwMWZoOW9uTUVkSVYxM2kxb05YaHVjQzk1dUdDYnZmY0ttWWwxUQ?oc=5,googlenews_governance_psa.csv,,,
110,Governance,Elections and Voter Education,West Pokot Governor urges IEBC to extend voter registration for pastoralist communities The Eastleigh Voice,,,,,GoogleNews_en,"Sat, 04 Jul 2026 19:38:13 GMT",https://news.google.com/rss/articles/CBMi2gFBVV95cUxNVGdFN0pLZkQzN1JtY0plWExTRU0zZU5ZS2Z5NjNxUDZTWTdXeTNWX09Jc2RZeHlhbm02NEtKSUJteUMyTFlxLUd0WGo2RVBBVUpDOG5PeUJ5X1o2OUx6dGFmeHdLVjFmc09NTXlrOWZxMW5LTGxJb2JuSExRaFdnLTVDcGF3UnBOZHEyTlRRU2FuNDk4NmNfV0hNZWlENy1hNFdYbXdKd3ZWVDZ0RWlJZXhqSXVwMWZoOW9uTUVkSVYxM2kxb05YaHVjQzk1dUdDYnZmY0ttWWwxUQ?oc=5,googlenews_governance_psa.csv,,,
111,Governance,Elections and Voter Education,IEBC says pre-2012 voters must register afresh or miss out on 2027 poll - Citizen Digital.,,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNVEVLNy1ENlU4S0ZHM25JNVRfcVQ3RHNNTndra1lFUmtHLUFTWmpiYTRXZUNNQUhxZTFPTEJSNFRIYjVXT3ZVVGprSE12UVNCNUtoRng4Z2ZQN3JZZ0JWZmw3YVF1dWVVeDAzWjk4QVVUY2dQOHA4WFhQOGdTd25MSEgzbVhSZHc2WDF4bGNVLXNJTEJWT2JDM1FKWDhaUmNxeXB0RjNTM1BMZ1NJUExtUg?oc=5,googlenews_governance_psa.csv,,,
112,Governance,Elections and Voter Education,IEBC says pre-2012 voters must register afresh or miss out on 2027 poll Citizen Digital,,,,,GoogleNews_en,"Sat, 04 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMisAFBVV95cUxNVEVLNy1ENlU4S0ZHM25JNVRfcVQ3RHNNTndra1lFUmtHLUFTWmpiYTRXZUNNQUhxZTFPTEJSNFRIYjVXT3ZVVGprSE12UVNCNUtoRng4Z2ZQN3JZZ0JWZmw3YVF1dWVVeDAzWjk4QVVUY2dQOHA4WFhQOGdTd25MSEgzbVhSZHc2WDF4bGNVLXNJTEJWT2JDM1FKWDhaUmNxeXB0RjNTM1BMZ1NJUExtUg?oc=5,googlenews_governance_psa.csv,,,
113,Governance,Elections and Voter Education,Deadline day: IEBC ramps up call for voter registration drive - the-star.co.ke.,,,,,GoogleNews_en,"Tue, 28 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxPY0lwNzYtWFZPS05KdV83d1JHOExPTDZvYzBpZkd4YlIzQ19uczdvX3hUbzZhSk9RQWhjaV9iM3VJQkRqVW0zWUFJdWt2MzlRNHQ4STdlMkpUdklPcS1VbzV6V0MxQ2hBOUl6Z2pEbXJtOUVxdWY0SkVSQ25FU3Raakk4OHpYZk5IN243MWtIaVBDeUxyTk5Gb2lOU0R1dTRqOVRjazVB?oc=5,googlenews_governance_psa.csv,,,
114,Governance,Elections and Voter Education,Deadline day: IEBC ramps up call for voter registration drive the-star.co.ke,,,,,GoogleNews_en,"Tue, 28 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMipgFBVV95cUxPY0lwNzYtWFZPS05KdV83d1JHOExPTDZvYzBpZkd4YlIzQ19uczdvX3hUbzZhSk9RQWhjaV9iM3VJQkRqVW0zWUFJdWt2MzlRNHQ4STdlMkpUdklPcS1VbzV6V0MxQ2hBOUl6Z2pEbXJtOUVxdWY0SkVSQ25FU3Raakk4OHpYZk5IN243MWtIaVBDeUxyTk5Gb2lOU0R1dTRqOVRjazVB?oc=5,googlenews_governance_psa.csv,,,
115,Governance,Elections and Voter Education,IEBC: Don’t miss voter registration deadline - the-star.co.ke.,,,,,GoogleNews_en,"Thu, 16 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxPMHNTVlFGUmZkTmw5WXpUNE1GSTFjb0pIRFlxTFRVSS1HQzZQNU9KMEtSbVBncmJKRjN6MDlpUWVJVzNqMlVJTkdrUlJMbXdtc3ZFMk9PUVQyLWFUQ1Jyd2FEalEyQnRlODQxT1M3RmMyYWh6UUNhcUFhb1pkWnRZMHhzVmwwN0Jvd0VqcXBB?oc=5,googlenews_governance_psa.csv,,,
116,Governance,Elections and Voter Education,IEBC: Don’t miss voter registration deadline the-star.co.ke,,,,,GoogleNews_en,"Thu, 16 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMijgFBVV95cUxPMHNTVlFGUmZkTmw5WXpUNE1GSTFjb0pIRFlxTFRVSS1HQzZQNU9KMEtSbVBncmJKRjN6MDlpUWVJVzNqMlVJTkdrUlJMbXdtc3ZFMk9PUVQyLWFUQ1Jyd2FEalEyQnRlODQxT1M3RmMyYWh6UUNhcUFhb1pkWnRZMHhzVmwwN0Jvd0VqcXBB?oc=5,googlenews_governance_psa.csv,,,
117,Governance,Elections and Voter Education,"Kenyans hit with verification errors on IEBC portal, commission calls on voters to verify details in person - The Eastleigh Voice.",,,,,GoogleNews_en,"Mon, 06 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQSGZQSFdTZ2J3TU5uMDM0c1M0N05SNUZzYzQySXNtVG9VeWlNVjhMYmtMOXZ0QkhRaHJhV2dGZkgzakRmclVVc0xrZHN3QzAwUERSSnpKVFdmc2NCNzlGLWZMNkJkLTdfLU9qYlVMeFhjMUJLTzMwTVJZMWZhaWRDakozMWEtWGI3QzhXQXgyb0t6YkFaTFB2RkhlMTNxQzNuZUZjQ3g1dXIta1FPZWY2aDBvdmN1NnZHSGtqdG9XOXB6OGczZ1VFMnV0YWltQmlzRHowSi0xWnA5OUY3M2M3dQ?oc=5,googlenews_governance_psa.csv,,,
118,Governance,Elections and Voter Education,"Kenyans hit with verification errors on IEBC portal, commission calls on voters to verify details in person The Eastleigh Voice",,,,,GoogleNews_en,"Mon, 06 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMi4AFBVV95cUxQSGZQSFdTZ2J3TU5uMDM0c1M0N05SNUZzYzQySXNtVG9VeWlNVjhMYmtMOXZ0QkhRaHJhV2dGZkgzakRmclVVc0xrZHN3QzAwUERSSnpKVFdmc2NCNzlGLWZMNkJkLTdfLU9qYlVMeFhjMUJLTzMwTVJZMWZhaWRDakozMWEtWGI3QzhXQXgyb0t6YkFaTFB2RkhlMTNxQzNuZUZjQ3g1dXIta1FPZWY2aDBvdmN1NnZHSGtqdG9XOXB6OGczZ1VFMnV0YWltQmlzRHowSi0xWnA5OUY3M2M3dQ?oc=5,googlenews_governance_psa.csv,,,
119,Governance,Elections and Voter Education,Last call: IEBC urges Kenyans to register before Tuesday deadline - the-star.co.ke.,,,,,GoogleNews_en,"Mon, 27 Apr 2026 07:00:00 GMT",https://news.google.com/rss/articles/CBMiqwFBVV95cUxQYkJvS0FkQ2ZtQmFKUXJNYk1uRFo2RG5tSDM4R3F5WXdIUExOdllZQ3hJd3ludEZuUmsyTWJ1X3NKdlRaM0JOcDZ4dUdiM3VQeUJBMlZBYXZ1N0Z1Z3ZMdXktZWZWS2VjZ2dLbGdoakhvVE1mSDFkSGM5TEc0cUNkckRGX1J0X194ODkyREJ4QXYwWEVlR09nWjBuRjY1SVhNcVVkNzhEQXpEUFE?oc=5,googlenews_governance_psa.csv,,,
